Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Altura (product.metafields.custom.height),Comprimento (product.metafields.custom.length),Largura (product.metafields.custom.width),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bra closure type (product.metafields.shopify.bra-closure-type),Bra coverage (product.metafields.shopify.bra-coverage),Bra features (product.metafields.shopify.bra-features),Bra strap type (product.metafields.shopify.bra-strap-type),Bra style (product.metafields.shopify.bra-style),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Cup size (product.metafields.shopify.cup-size),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Pants length type (product.metafields.shopify.pants-length-type),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chapeu-viseira-banho-crianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721214124761.jpg?v=1735593167,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapeu-viseira-banho-crianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721214057992.jpg?v=1735593167,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapeu-viseira-banho-crianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721213970302.jpg?v=1735593167,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapinha-escova-secadora-profissional-de-cabelo-pente-alisamento-eletrico,Chapinha Escova Secadora Profissional de Cabelo Pente Alisamento Elétrico,"<h2 style=""text-align: center;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Chapinha Escova Secadora Profissional de Cabelo Pente Alisamento Elétrico</span></span></h2>
<h2 style=""text-align: center;""><img height=""483"" width=""483"" src=""https://s3.sa-east-1.amazonaws.com/king-assets.yampi.me/dooki/63f0464b75d09/63f0464b75d0f.gif"" alt=""Escova Alisadora Easy Power - Lojadudashop""></h2>
<h2 style=""text-align: center;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Às vezes, usar uma escova para alisar o cabelo de forma coordenada pode ser um ponto de dor. </span><span style=""vertical-align: inherit;"">Então, por que você não tenta um alisador de cabelo que combina um alisador de cabelo com uma escova? </span><span style=""vertical-align: inherit;"">Isso pode economizar metade do tempo e reduzir o esforço que você precisa para investir bastante. </span></span></h2>
<h2 style=""text-align: center;""><img height=""503"" width=""503"" src=""https://s3.sa-east-1.amazonaws.com/king-assets.yampi.me/dooki/63f045dbbfe6a/63f045dbbfe73.gif"" alt=""Escova Alisadora Easy Power - Lojadudashop""></h2>
<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Informações Técnicas: </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Tensão Nominal: AC110-240V </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Frequência Nominal: 50Hz-60Hz </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Potência Nominal: 45W</span></span>
</h2>
<h2 style=""text-align: center;""><img height=""709"" width=""709"" src=""https://a-static.mlcdn.com.br/450x450/escova-alisadora-secadora-modeladora-eletrica-pente-chapinha-hair-straightener/oliststore/mglr9p2ckfh9yx1m/990d80508dfd7bc2e5bfeafff77eee88.jpeg"" alt=""Escova Alisadora Secadora Modeladora Elétrica Pente Chapinha - Hair  Straightener - Kit Aparelhos Elétricos para Cabelo - Magazine Luiza""></h2>
<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Informações Adicionais: </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- A segurança é a linha de fundo dos alisadores profissionais de cabelo - o uso de placas de proteção resistentes ao calor, revestimentos anti-escaldantes e modo de sono automático de 30 minutos permite que você sente e relaxe e proteja sua segurança </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- O perfeito para qualquer um a qualquer momento. </span><span style=""vertical-align: inherit;"">5 configurações de aquecimento (130°c-200°c) são adequadas para todos os tipos de cabelo; </span><span style=""vertical-align: inherit;"">Não importa onde você esteja, a tensão universal pode fornecer o mesmo excelente desempenho. </span><span style=""vertical-align: inherit;"">Diga adeus aos passos básicos! </span><span style=""vertical-align: inherit;"">Diga olá para o penteado mais simples </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Fácil de usar </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Design Bonito </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Pegada Firme </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Leve e Portátil </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Cabelo Alisa o cabelo até 40% mais rápido do que as convencionais</span></span>
</h2>
<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Dimensões Aproximadas: </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Altura: 6cm </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Largura: 5cm </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Comprimento: 33cm </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- Peso: 275g</span></span>
</h2>
<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Material: </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">-Plástico ABS</span></span>
</h2>
<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Itens Inclusos: </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- 1 Chapinha Escova Secadora Profissional </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">- 1 Manual de Instruções</span></span>
</h2>",marketplace,,"","dplk_pdt_10250, Saúde e Beleza",true,Title,Default Title,,,,,,,,'8603,0.0,,deny,manual,111.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721221223190.jpg?v=1735593167,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
chapinha-escova-secadora-profissional-de-cabelo-pente-alisamento-eletrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721221156031.jpg?v=1735593167,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapinha-escova-secadora-profissional-de-cabelo-pente-alisamento-eletrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721221035234.jpg?v=1735593168,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chapinha-escova-secadora-profissional-de-cabelo-pente-alisamento-eletrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169721220924207.jpg?v=1735593167,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coleirapeitoralgatos,Coleira Peitoral para Gatos,"<h1 style=""text-align: center;""></h1>
<widget type=""custom"" title=""11.11"" id=""24855331"" data-widget-type=""relatedProduct""></widget>
<div class=""detailmodule_html"">
<h3 style=""text-align: center;""><strong>Apresentamos a ""Coleira Peitoral para Gatos"" - Conforto e segurança para o seu felino!</strong></h3>
<p style=""text-align: center;""><span>Quando se trata da segurança e bem-estar do seu gato, não há espaço para comprometer a qualidade. </span></p>
<p style=""text-align: center;""><strong>Nossa coleira peitoral foi especialmente projetada para proporcionar conforto e evitar qualquer desconforto ou lesão no pescoço e na coluna do seu amiguinho peludo.</strong></p>
</div>
<div class=""detailmodule_html"">
<div class=""detail-desc-decorate-richtext"">
<div class=""detailmodule_html"">
<div class=""detail-desc-decorate-richtext"">
<p align=""center""><span style=""font-size: 16.0px;""><img height=""480"" width=""480"" src=""http://ae01.alicdn.com/kf/HTB1kfLMXOLrK1Rjy1zdq6ynnpXag.jpg?smt_ispass_1053844""></span></p>
<p align=""center"">Diferente das coleiras tradicionais de baixa qualidade, nossa coleira peitoral distribui a pressão de forma uniforme pelo peito do gato, em vez de concentrá-la apenas no pescoço.</p>
<p align=""center""><strong> Isso ajuda a evitar qualquer tipo de desconforto ou lesão, permitindo que o seu gato se mova livremente sem restrições.</strong></p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" height=""479"" width=""479"" src=""https://ae01.alicdn.com/kf/HTB1nh0VdlCw3KVjSZFuq6AAOpXaT.jpg?width=800&amp;height=800&amp;hash=1600""></p>
<p style=""text-align: center;"">Além disso, nossa coleira peitoral é fabricada com materiais de alta qualidade, duráveis e seguros para o seu gato.</p>
<p style=""text-align: center;""><strong> Você pode confiar na resistência e na durabilidade da nossa coleira, pois, garantimos que ela vai durar muito tempo e proporcionar o máximo de segurança.</strong></p>
<p style=""text-align: center;"">Quando você escolhe nossa ""Coleira Peitoral para Gatos"", está fazendo uma escolha consciente pela segurança e pelo bem-estar do seu felino.</p>
<p style=""text-align: center;""><strong>Proporcione ao seu gato o conforto e a proteção que ele merece, sem comprometer sua saúde e bem-estar.</strong></p>
<p align=""center""><span style=""font-size: 16.0px;""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0278/4490/2986/files/coleira_peitoral_pra_gatos_480x480.png?v=1581431712""></span></p>
<p align=""center""><strong>Compre com segurança e confie na qualidade da nossa coleira peitoral.</strong></p>
<p align=""center"">Seu gato merece o melhor, então não hesite em adquirir nossa coleira peitoral para proporcionar o máximo de conforto e segurança.</p>
<p align=""center""><strong> Invista na felicidade e no bem-estar do seu amado felino!</strong></p>
<p align=""center""><strong><img alt="""" src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_03c032c3-85fe-497f-90a7-62f50c26aa8d_480x480-removebg-preview_480x480-_1_480x480.png?v=1689343075""></strong></p>
<div style=""margin: 0.0px auto; font-size: 0.0px;""><br></div>
</div>
</div>
</div>
</div>",Loja,,"","Guias Coleiras e Peitorais, Mais vendidos, Pets",true,Cores,Preto,,TAMANHO,P (1.5 - 2.5Kg),,,,,14:193;5:100014064,0.0,,deny,manual,95.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/HTB1mzIgQa6qK1RjSZFmq6x0PFXa1_ed203b19-4e60-460c-88a1-5dde2c35a3cc.jpg?v=1735593168,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_193_5_100014064_990d330e-3581-411c-83e6-76ffba3c62fa.jpg?v=1735593168,kg,,,active
coleirapeitoralgatos,,,,,,,,,Preto,,,M (2.5 - 4Kg),,,,,"",0.0,,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_193_5_100014064_990d330e-3581-411c-83e6-76ffba3c62fa.jpg?v=1735593168,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_193_5_100014064_990d330e-3581-411c-83e6-76ffba3c62fa.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Preto,,,G (4 - 6Kg),,,,,"",0.0,,deny,manual,105.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_d39073cc-9b77-40e3-b387-34f9ea9c484a.jpg?v=1735593168,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_193_5_100014064_990d330e-3581-411c-83e6-76ffba3c62fa.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Vermelho,,,P (1.5 - 2.5Kg),,,,,"",0.0,,deny,manual,95.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_7462c5d3-5d7e-471e-9b74-cf812f444a71.jpg?v=1735593168,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_7462c5d3-5d7e-471e-9b74-cf812f444a71.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Vermelho,,,M (2.5 - 4Kg),,,,,"",0.0,,deny,manual,99.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_ebbb85d4-5a93-4f2c-aadf-351a78821c6c.jpg?v=1735593168,5,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_7462c5d3-5d7e-471e-9b74-cf812f444a71.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Vermelho,,,G (4 - 6Kg),,,,,"",0.0,,deny,manual,105.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_7462c5d3-5d7e-471e-9b74-cf812f444a71.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Verde,,,P (1.5 - 2.5Kg),,,,,"",0.0,,deny,manual,95.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_d39073cc-9b77-40e3-b387-34f9ea9c484a.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Verde,,,M (2.5 - 4Kg),,,,,"",0.0,,deny,manual,99.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_d39073cc-9b77-40e3-b387-34f9ea9c484a.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Verde,,,G (4 - 6Kg),,,,,"",0.0,,deny,manual,105.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_d39073cc-9b77-40e3-b387-34f9ea9c484a.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Azul,,,P (1.5 - 2.5Kg),,,,,"",0.0,,deny,manual,95.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_ebbb85d4-5a93-4f2c-aadf-351a78821c6c.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Azul,,,M (2.5 - 4Kg),,,,,"",0.0,,deny,manual,99.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_ebbb85d4-5a93-4f2c-aadf-351a78821c6c.jpg?v=1735593168,kg,,,
coleirapeitoralgatos,,,,,,,,,Azul,,,G (4 - 6Kg),,,,,"",0.0,,deny,manual,105.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Verde_ebbb85d4-5a93-4f2c-aadf-351a78821c6c.jpg?v=1735593168,kg,,,
comedouro-automatico-com-timer,Comedouro Automático com Timer,"<p style=""text-align: center;""><strong><span>Alimente seu pet com precisão e conveniência!</span></strong></p>
<p style=""text-align: center;"">Nosso Comedouro Automático com Timer PetFeedPro foi projetado para tornar a alimentação do seu pet ainda mais prática e precisa.</p>
<div style=""text-align: center;"">Com esse comedouro, você pode programar horários específicos para alimentar seu pet, garantindo que ele receba suas refeições de maneira regular, mesmo quando você estiver ausente.</div>
<div style=""text-align: center;""><strong><span></span></strong></div>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0743/5436/0630/products/HTB1ON5OKeySBuNjy1zdq6xPxFXak_480x480.jpg?v=1679772963"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0743/5436/0630/products/HTB1ON5OKeySBuNjy1zdq6xPxFXak_480x480.jpg?v=1679772963""><br><br>Comedouro Automático com Timer<br><br>- Capacidade de 300 mL;<br><br>- Espaço para bolsa térmica para manter alimentos frios e saudáveis por mais tempo, não inclusa;<br><br>- Programável até 48 horas;<br><br>- Utiliza pilha AA, não inclusa;<br><br>- Cor: Branca<br><br>- Fácil de limpar, é antiderrapante;<br><br>- Recomendável para pets de pequeno porte. <br><br>- Material: Plástico.</p>
<div style=""text-align: center;"">
<img src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/Pet-autom-tico-cronometrando-alimentador-350ml-grande-capacidade-seco-molhado-recipiente-de-alimentos-c-o-el_480x480.jpg?v=1689533232"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/Pet-autom-tico-cronometrando-alimentador-350ml-grande-capacidade-seco-molhado-recipiente-de-alimentos-c-o-el_480x480.jpg?v=1689533232""><br><br><strong>Atenção:</strong><br><br>- Imagens meramente ilustrativas. <br>- A reprodução das cores pode variar de acordo com as configurações do seu monitor.<br>- De acordo com o lote, o produto pode apresentar leve variação de cor e padrão.<br>- Os preços, as ofertas, os estoques e as condições de pagamento são válidos por tempo limitado.</div>
<div style=""text-align: center;""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_03c032c3-85fe-497f-90a7-62f50c26aa8d_480x480-removebg-preview_480x480-_1_480x480.png?v=1689343075""></div>
<script src=""chrome-extension://hhojmcideegachlhfgfdhailpfhgknjm/web_accessible_resources/index.js""></script>",Loja,,"","Acessórios de alimentação, Mais vendidos, Pets",true,Cor,Branco,,,,,,,,14:29#White;5:361386#M,0.0,,deny,manual,185.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/HTB1ON5OKeySBuNjy1zdq6xPxFXak_40d897cf-18f1-4494-93f6-879b4a3fb31a.jpg?v=1735593167,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_29_White_5_361386_M_86a56d3b-592d-4632-bb89-11b4b2d08495.jpg?v=1735593167,kg,,,active
comedouro-automatico-com-timer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/14_29_White_5_361386_M_86a56d3b-592d-4632-bb89-11b4b2d08495.jpg?v=1735593167,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,Garrafa térmica 500ml c bico ak5004,"<h2 style=""text-align: center;"">
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Garrafa Térmica com Bico Aço Inox 500ml Szm Azul </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Características:<br><img src=""https://www.lojavalencio.com.br/media/catalog/product/cache/b8a2943592a9ad7af6f04ef0de7d8eb7/t/h/thumbnail_2.jpg"" alt=""Garrafa Térmica com Bico Aço Inox Sport 500ml Szm Pink rb6019"" data-mce-fragment=""1"" data-mce-src=""https://www.lojavalencio.com.br/media/catalog/product/cache/b8a2943592a9ad7af6f04ef0de7d8eb7/t/h/thumbnail_2.jpg""></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""> </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Material: aço inox<br><img src=""https://http2.mlstatic.com/D_NQ_NP_669489-MLB44850255851_022021-O.webp"" alt=""Garrafa Térmica Aço Inox Copo Cha Suco Cafe Infantil Criança"" data-mce-fragment=""1"" data-mce-src=""https://http2.mlstatic.com/D_NQ_NP_669489-MLB44850255851_022021-O.webp""> </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Capacidade: 500 ml </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Medidas Aproximadas: Altura 25,5 cm x Diâmetro 7cm </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Núcleos: Azul com degrada azul marinho </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Peso: 400 g </span></span><br><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Conteúdo 1 garrafa</span></span>
</h2>",marketplace,,"","Casa, dplk_pdt_8925, Fitness, Saúde e beleza",true,Title,Default Title,,,,,,,,'6093,0.0,,deny,manual,125.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525831238.jpg?v=1735593167,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525797786.jpg?v=1735593167,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525762095.jpg?v=1735593167,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525730362.jpg?v=1735593167,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525684797.jpg?v=1735593167,5,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525542140.jpg?v=1735593167,6,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525373080.jpg?v=1735593167,7,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garrafa-termica-500ml-c-bico-ak5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/catalog_product_image_169719525218622.jpg?v=1735593167,8,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
